Time,Alor Gajah,Alor Setar,Balik Pulau,Balok Baru Kuantan,Bandaraya Melaka,Banting,Batu Muda,Batu Pahat,Besut,Bintulu,Bukit Rambai,Cheras,Indera Mahkota Kuantan,Jerantut,Kangar,Kapit,Kemaman,Keningau,Kimanis,Klang,Kluang,Kota Bharu,Kota Kinabalu,Kota Tinggi,Kuala Selangor,Kuala Terengganu,Kuching,Kulim,Labuan,Langkawi,Larkin,Limbang,Minden,Miri,Muar,Mukah,Nilai,Paka,Pasir Gudang,Pegoh Ipoh,Pengerang,Petaling Jaya,Port Dickson,Putrajaya,Rompin,Samalaju,Samarahan,Sandakan,Sarikei,Seberang Jaya,Seberang Perai,Segamat,Seremban,Seri Manjung,Shah Alam,Sibu,Sri Aman,Sungai Petani,Taiping,Tanah Merah,Tangkak,Tanjung Malim,Tasek Ipoh,Tawau,Temerloh
2020-06-16 23:00:00,52.0,53.0,55.0,52.0,59.0,64.0,68.0,52.0,31.0,27.0,59.0,63.0,39.0,40.0,52.0,21.0,45.0,24.0,16.0,72.0,29.0,45.0,20.0,29.0,54.0,47.0,47.0,52.0,34.0,33.0,57.0,19.0,55.0,34.0,,16.0,70.0,30.0,54.0,48.0,24.0,63.0,57.0,67.0,21.0,38.0,24.0,25.0,20.0,53.0,57.0,49.0,54.0,54.0,63.0,34.0,21.0,33.0,50.0,40.0,53.0,32.0,56.0,33.0,47.0
2020-06-17 23:00:00,45.0,54.0,57.0,56.0,47.0,67.0,58.0,39.0,33.0,40.0,55.0,63.0,33.0,35.0,52.0,25.0,52.0,24.0,14.0,78.0,40.0,56.0,31.0,57.0,53.0,48.0,36.0,57.0,27.0,46.0,57.0,20.0,57.0,40.0,,13.0,75.0,23.0,62.0,52.0,50.0,63.0,60.0,64.0,42.0,35.0,23.0,27.0,21.0,59.0,57.0,50.0,55.0,60.0,61.0,32.0,20.0,57.0,53.0,54.0,44.0,43.0,55.0,27.0,58.0
2020-06-18 23:00:00,47.0,30.0,50.0,34.0,43.0,49.0,56.0,27.0,46.0,22.0,47.0,55.0,28.0,38.0,22.0,18.0,47.0,20.0,18.0,60.0,29.0,53.0,16.0,50.0,45.0,48.0,28.0,51.0,19.0,29.0,52.0,19.0,51.0,51.0,,17.0,63.0,24.0,56.0,48.0,40.0,55.0,41.0,56.0,27.0,23.0,22.0,40.0,17.0,49.0,47.0,50.0,52.0,52.0,54.0,23.0,15.0,42.0,52.0,45.0,50.0,29.0,53.0,27.0,56.0
2020-06-19 23:00:00,54.0,38.0,36.0,41.0,53.0,49.0,52.0,36.0,40.0,25.0,54.0,54.0,41.0,43.0,30.0,19.0,49.0,36.0,13.0,64.0,26.0,45.0,16.0,54.0,53.0,48.0,25.0,55.0,25.0,22.0,54.0,23.0,41.0,51.0,,12.0,61.0,31.0,54.0,46.0,31.0,56.0,57.0,54.0,44.0,28.0,22.0,44.0,20.0,52.0,55.0,46.0,52.0,52.0,56.0,26.0,18.0,31.0,59.0,49.0,44.0,20.0,56.0,39.0,57.0
2020-06-20 23:00:00,37.0,44.0,33.0,53.0,37.0,39.0,55.0,25.0,23.0,26.0,42.0,54.0,47.0,38.0,38.0,23.0,49.0,33.0,14.0,59.0,18.0,34.0,18.0,50.0,54.0,58.0,26.0,31.0,26.0,24.0,52.0,25.0,36.0,52.0,,15.0,59.0,37.0,50.0,53.0,27.0,57.0,37.0,68.0,33.0,20.0,23.0,48.0,22.0,51.0,39.0,43.0,52.0,50.0,58.0,28.0,14.0,47.0,49.0,25.0,55.0,20.0,58.0,27.0,45.0
2020-06-21 23:00:00,34.0,55.0,57.0,52.0,58.0,47.0,57.0,26.0,46.0,36.0,43.0,55.0,47.0,57.0,56.0,21.0,44.0,25.0,15.0,66.0,34.0,31.0,25.0,43.0,55.0,58.0,19.0,49.0,29.0,38.0,52.0,22.0,58.0,53.0,,13.0,56.0,31.0,43.0,53.0,23.0,54.0,51.0,52.0,34.0,30.0,27.0,46.0,15.0,61.0,60.0,36.0,44.0,55.0,56.0,22.0,13.0,57.0,52.0,46.0,46.0,26.0,58.0,34.0,58.0
2020-06-22 23:00:00,31.0,60.0,59.0,58.0,32.0,41.0,62.0,33.0,28.0,45.0,37.0,36.0,38.0,54.0,55.0,18.0,41.0,25.0,13.0,52.0,26.0,43.0,15.0,36.0,41.0,60.0,23.0,55.0,31.0,45.0,54.0,21.0,58.0,86.0,,15.0,52.0,30.0,57.0,53.0,30.0,47.0,24.0,33.0,25.0,28.0,24.0,33.0,21.0,57.0,60.0,41.0,30.0,46.0,39.0,29.0,15.0,58.0,58.0,46.0,48.0,42.0,59.0,30.0,37.0
2020-06-23 23:00:00,35.0,51.0,30.0,57.0,27.0,37.0,63.0,30.0,49.0,18.0,30.0,49.0,53.0,52.0,46.0,19.0,51.0,26.0,17.0,51.0,24.0,33.0,18.0,28.0,55.0,55.0,28.0,49.0,28.0,36.0,55.0,20.0,40.0,56.0,,19.0,52.0,48.0,42.0,52.0,14.0,53.0,32.0,53.0,42.0,22.0,19.0,49.0,15.0,51.0,49.0,40.0,33.0,52.0,51.0,25.0,24.0,52.0,45.0,46.0,52.0,37.0,55.0,32.0,58.0
2020-06-24 23:00:00,31.0,55.0,57.0,36.0,31.0,25.0,72.0,32.0,33.0,28.0,39.0,52.0,32.0,27.0,44.0,19.0,45.0,29.0,14.0,52.0,29.0,50.0,16.0,15.0,55.0,58.0,24.0,55.0,20.0,41.0,34.0,16.0,56.0,51.0,,12.0,52.0,27.0,35.0,53.0,20.0,51.0,33.0,49.0,32.0,28.0,22.0,35.0,20.0,59.0,56.0,37.0,44.0,54.0,53.0,24.0,17.0,55.0,51.0,47.0,37.0,25.0,63.0,27.0,42.0
2020-06-25 23:00:00,46.0,51.0,53.0,34.0,56.0,41.0,65.0,35.0,29.0,27.0,53.0,52.0,40.0,36.0,41.0,21.0,47.0,26.0,16.0,59.0,40.0,45.0,18.0,19.0,55.0,55.0,27.0,40.0,19.0,36.0,52.0,17.0,47.0,44.0,,14.0,57.0,35.0,55.0,55.0,23.0,59.0,46.0,55.0,55.0,28.0,22.0,49.0,20.0,48.0,48.0,51.0,42.0,49.0,54.0,27.0,21.0,48.0,46.0,25.0,47.0,32.0,61.0,32.0,53.0
2020-06-26 23:00:00,45.0,47.0,53.0,50.0,55.0,40.0,78.0,50.0,30.0,40.0,56.0,56.0,51.0,45.0,35.0,28.0,57.0,16.0,12.0,61.0,43.0,49.0,39.0,30.0,61.0,52.0,46.0,50.0,29.0,31.0,53.0,16.0,52.0,52.0,,41.0,59.0,40.0,56.0,43.0,40.0,62.0,50.0,59.0,47.0,28.0,21.0,41.0,21.0,53.0,52.0,52.0,47.0,43.0,58.0,24.0,18.0,57.0,51.0,35.0,41.0,28.0,53.0,27.0,54.0
2020-06-27 23:00:00,53.0,52.0,65.0,56.0,58.0,60.0,85.0,51.0,27.0,27.0,57.0,67.0,53.0,60.0,44.0,15.0,43.0,17.0,13.0,83.0,51.0,54.0,16.0,31.0,70.0,45.0,25.0,59.0,16.0,43.0,60.0,19.0,65.0,45.0,,14.0,71.0,44.0,56.0,56.0,36.0,72.0,62.0,71.0,55.0,19.0,27.0,33.0,21.0,66.0,66.0,66.0,61.0,61.0,74.0,14.0,17.0,61.0,72.0,57.0,57.0,61.0,59.0,26.0,70.0
2020-06-28 23:00:00,53.0,75.0,67.0,53.0,57.0,54.0,79.0,54.0,60.0,35.0,59.0,61.0,55.0,68.0,69.0,24.0,57.0,22.0,14.0,62.0,46.0,80.0,19.0,26.0,60.0,65.0,38.0,68.0,43.0,60.0,47.0,17.0,71.0,63.0,,20.0,63.0,53.0,49.0,63.0,28.0,60.0,55.0,67.0,52.0,16.0,32.0,36.0,20.0,82.0,82.0,58.0,55.0,68.0,62.0,18.0,29.0,78.0,69.0,78.0,52.0,50.0,73.0,29.0,66.0
2020-06-29 23:00:00,48.0,65.0,49.0,50.0,57.0,48.0,72.0,48.0,60.0,40.0,57.0,56.0,51.0,65.0,59.0,30.0,54.0,19.0,17.0,61.0,54.0,81.0,29.0,30.0,60.0,61.0,46.0,58.0,51.0,54.0,53.0,27.0,61.0,56.0,,33.0,57.0,42.0,52.0,58.0,37.0,58.0,53.0,58.0,42.0,31.0,28.0,48.0,27.0,68.0,68.0,55.0,58.0,65.0,57.0,23.0,26.0,66.0,68.0,70.0,52.0,45.0,69.0,35.0,60.0
2020-06-30 23:00:00,60.0,60.0,56.0,50.0,61.0,59.0,68.0,55.0,57.0,57.0,65.0,63.0,52.0,63.0,61.0,18.0,50.0,33.0,26.0,71.0,48.0,56.0,41.0,29.0,76.0,61.0,36.0,61.0,55.0,55.0,50.0,33.0,68.0,67.0,,17.0,68.0,41.0,54.0,61.0,31.0,68.0,58.0,67.0,35.0,36.0,26.0,33.0,20.0,74.0,67.0,57.0,61.0,75.0,65.0,27.0,18.0,63.0,70.0,62.0,56.0,51.0,72.0,28.0,60.0
2020-07-01 23:00:00,53.0,64.0,74.0,53.0,52.0,61.0,66.0,52.0,47.0,52.0,56.0,61.0,54.0,73.0,63.0,19.0,59.0,30.0,20.0,63.0,42.0,55.0,37.0,32.0,66.0,68.0,33.0,60.0,55.0,60.0,44.0,43.0,64.0,59.0,,32.0,66.0,47.0,54.0,65.0,34.0,68.0,56.0,66.0,37.0,47.0,30.0,36.0,23.0,64.0,66.0,51.0,53.0,75.0,63.0,26.0,18.0,59.0,62.0,58.0,43.0,47.0,68.0,37.0,66.0
2020-07-02 23:00:00,55.0,58.0,68.0,50.0,53.0,55.0,66.0,54.0,34.0,48.0,62.0,60.0,45.0,52.0,59.0,22.0,42.0,25.0,16.0,66.0,51.0,46.0,23.0,19.0,63.0,54.0,35.0,56.0,36.0,58.0,52.0,25.0,63.0,52.0,,25.0,64.0,38.0,48.0,59.0,20.0,61.0,57.0,68.0,49.0,30.0,18.0,30.0,21.0,65.0,63.0,51.0,55.0,57.0,66.0,21.0,22.0,59.0,62.0,35.0,46.0,51.0,66.0,36.0,57.0
2020-07-03 23:00:00,53.0,70.0,60.0,39.0,54.0,45.0,56.0,39.0,53.0,52.0,56.0,54.0,43.0,56.0,63.0,28.0,50.0,22.0,23.0,60.0,51.0,54.0,20.0,22.0,58.0,56.0,36.0,57.0,30.0,61.0,33.0,26.0,57.0,52.0,,26.0,55.0,45.0,38.0,62.0,26.0,53.0,52.0,55.0,42.0,45.0,27.0,45.0,20.0,64.0,65.0,44.0,52.0,57.0,55.0,27.0,21.0,68.0,63.0,54.0,46.0,45.0,69.0,27.0,55.0
2020-07-04 23:00:00,48.0,68.0,67.0,36.0,49.0,41.0,61.0,41.0,30.0,43.0,53.0,60.0,34.0,56.0,60.0,22.0,48.0,31.0,14.0,59.0,36.0,58.0,19.0,24.0,70.0,51.0,28.0,60.0,29.0,55.0,35.0,16.0,68.0,54.0,,26.0,63.0,36.0,38.0,59.0,27.0,60.0,50.0,63.0,24.0,44.0,24.0,38.0,23.0,70.0,73.0,51.0,57.0,64.0,58.0,32.0,21.0,78.0,64.0,59.0,35.0,42.0,69.0,26.0,61.0
2020-07-05 23:00:00,46.0,67.0,64.0,33.0,46.0,52.0,54.0,44.0,43.0,29.0,54.0,49.0,38.0,38.0,60.0,26.0,48.0,21.0,13.0,64.0,40.0,67.0,16.0,31.0,70.0,59.0,28.0,63.0,36.0,61.0,52.0,18.0,62.0,54.0,,21.0,58.0,30.0,52.0,58.0,25.0,55.0,54.0,53.0,32.0,23.0,28.0,28.0,30.0,69.0,69.0,47.0,53.0,59.0,55.0,24.0,23.0,78.0,63.0,65.0,53.0,30.0,62.0,24.0,37.0
2020-07-06 23:00:00,52.0,48.0,52.0,35.0,43.0,45.0,55.0,36.0,50.0,43.0,56.0,53.0,28.0,32.0,34.0,28.0,46.0,29.0,28.0,59.0,33.0,61.0,20.0,21.0,62.0,58.0,43.0,52.0,29.0,39.0,50.0,32.0,46.0,55.0,,28.0,57.0,27.0,54.0,53.0,32.0,65.0,52.0,52.0,25.0,34.0,27.0,38.0,31.0,57.0,55.0,44.0,48.0,53.0,59.0,29.0,25.0,50.0,51.0,65.0,40.0,25.0,62.0,23.0,53.0
2020-07-07 23:00:00,40.0,33.0,48.0,29.0,34.0,44.0,54.0,29.0,40.0,32.0,53.0,53.0,30.0,30.0,28.0,20.0,32.0,31.0,19.0,59.0,33.0,57.0,21.0,32.0,65.0,54.0,42.0,37.0,19.0,29.0,57.0,17.0,42.0,36.0,,13.0,54.0,24.0,59.0,39.0,23.0,51.0,43.0,48.0,33.0,33.0,40.0,49.0,23.0,53.0,52.0,46.0,50.0,56.0,56.0,46.0,24.0,44.0,41.0,58.0,46.0,24.0,49.0,15.0,30.0
2020-07-08 23:00:00,56.0,25.0,36.0,46.0,52.0,41.0,55.0,39.0,29.0,33.0,51.0,60.0,30.0,33.0,21.0,23.0,54.0,31.0,13.0,73.0,33.0,56.0,17.0,51.0,52.0,59.0,25.0,26.0,38.0,23.0,55.0,12.0,34.0,28.0,,25.0,65.0,34.0,57.0,44.0,42.0,62.0,36.0,53.0,32.0,33.0,22.0,34.0,25.0,51.0,38.0,45.0,48.0,40.0,60.0,39.0,21.0,41.0,53.0,54.0,43.0,21.0,55.0,13.0,42.0
2020-07-09 23:00:00,40.0,19.0,38.0,38.0,31.0,51.0,55.0,27.0,25.0,22.0,46.0,60.0,41.0,42.0,17.0,20.0,47.0,28.0,14.0,70.0,25.0,43.0,15.0,43.0,29.0,56.0,17.0,25.0,25.0,23.0,30.0,16.0,23.0,24.0,,19.0,58.0,37.0,46.0,42.0,29.0,61.0,48.0,53.0,38.0,26.0,14.0,38.0,17.0,40.0,38.0,33.0,49.0,40.0,59.0,23.0,13.0,28.0,29.0,37.0,40.0,19.0,52.0,28.0,53.0
2020-07-10 23:00:00,38.0,35.0,52.0,23.0,34.0,44.0,56.0,29.0,21.0,21.0,48.0,44.0,34.0,52.0,25.0,22.0,40.0,20.0,13.0,59.0,33.0,35.0,15.0,24.0,54.0,31.0,22.0,39.0,24.0,21.0,45.0,17.0,44.0,26.0,,20.0,57.0,27.0,42.0,52.0,30.0,57.0,31.0,53.0,21.0,38.0,31.0,47.0,19.0,55.0,53.0,24.0,38.0,46.0,54.0,20.0,17.0,52.0,53.0,36.0,31.0,24.0,59.0,23.0,54.0
2020-07-11 23:00:00,55.0,38.0,57.0,44.0,56.0,56.0,63.0,48.0,23.0,31.0,58.0,64.0,50.0,55.0,25.0,24.0,51.0,20.0,13.0,73.0,48.0,52.0,12.0,25.0,67.0,55.0,33.0,54.0,36.0,17.0,60.0,18.0,53.0,35.0,,27.0,68.0,36.0,64.0,46.0,29.0,72.0,46.0,56.0,34.0,22.0,30.0,39.0,19.0,60.0,56.0,50.0,55.0,54.0,68.0,22.0,22.0,58.0,51.0,37.0,42.0,37.0,52.0,26.0,57.0
2020-07-12 23:00:00,53.0,21.0,54.0,52.0,52.0,56.0,55.0,31.0,24.0,57.0,56.0,54.0,37.0,53.0,19.0,26.0,52.0,22.0,13.0,62.0,37.0,26.0,13.0,23.0,56.0,45.0,41.0,52.0,38.0,21.0,54.0,17.0,52.0,43.0,,47.0,60.0,26.0,51.0,44.0,24.0,59.0,46.0,57.0,32.0,38.0,27.0,32.0,24.0,57.0,46.0,51.0,52.0,51.0,58.0,28.0,20.0,52.0,47.0,30.0,52.0,32.0,50.0,26.0,52.0
2020-07-13 23:00:00,21.0,37.0,53.0,60.0,26.0,39.0,47.0,19.0,27.0,40.0,53.0,42.0,53.0,53.0,18.0,26.0,59.0,19.0,14.0,57.0,15.0,44.0,17.0,26.0,46.0,38.0,44.0,45.0,51.0,19.0,42.0,20.0,40.0,49.0,,29.0,50.0,40.0,43.0,35.0,23.0,55.0,24.0,32.0,26.0,43.0,28.0,35.0,24.0,57.0,42.0,17.0,29.0,44.0,48.0,30.0,16.0,58.0,44.0,26.0,43.0,19.0,53.0,28.0,54.0
2020-07-14 23:00:00,43.0,38.0,53.0,39.0,39.0,55.0,56.0,24.0,34.0,16.0,52.0,49.0,39.0,55.0,35.0,16.0,51.0,26.0,12.0,60.0,33.0,56.0,20.0,36.0,55.0,54.0,21.0,57.0,25.0,23.0,35.0,15.0,49.0,25.0,,24.0,56.0,36.0,40.0,55.0,22.0,65.0,48.0,49.0,27.0,32.0,24.0,41.0,14.0,59.0,54.0,35.0,43.0,55.0,53.0,23.0,13.0,54.0,59.0,54.0,37.0,44.0,66.0,22.0,54.0
2020-07-15 23:00:00,47.0,62.0,63.0,53.0,41.0,56.0,59.0,42.0,48.0,24.0,56.0,53.0,48.0,57.0,56.0,66.0,56.0,28.0,13.0,60.0,40.0,56.0,21.0,21.0,54.0,62.0,38.0,66.0,26.0,53.0,47.0,18.0,55.0,23.0,,21.0,61.0,43.0,53.0,59.0,24.0,62.0,41.0,55.0,43.0,22.0,34.0,40.0,20.0,72.0,66.0,42.0,38.0,56.0,55.0,26.0,18.0,68.0,60.0,57.0,38.0,42.0,65.0,33.0,58.0
2020-07-16 23:00:00,46.0,55.0,60.0,55.0,54.0,59.0,55.0,37.0,35.0,41.0,62.0,54.0,38.0,38.0,61.0,23.0,47.0,24.0,17.0,62.0,51.0,67.0,15.0,15.0,57.0,62.0,52.0,59.0,22.0,47.0,55.0,16.0,57.0,30.0,,19.0,62.0,33.0,52.0,54.0,20.0,58.0,30.0,60.0,31.0,27.0,25.0,48.0,23.0,69.0,67.0,53.0,44.0,54.0,57.0,35.0,19.0,58.0,51.0,63.0,37.0,28.0,60.0,28.0,54.0
2020-07-17 23:00:00,58.0,38.0,55.0,37.0,54.0,57.0,55.0,50.0,48.0,48.0,60.0,49.0,35.0,35.0,45.0,25.0,52.0,40.0,16.0,71.0,42.0,44.0,16.0,20.0,52.0,47.0,28.0,49.0,30.0,35.0,58.0,24.0,53.0,34.0,,19.0,61.0,29.0,53.0,43.0,33.0,58.0,52.0,53.0,36.0,33.0,23.0,37.0,24.0,57.0,58.0,54.0,52.0,48.0,59.0,31.0,24.0,35.0,52.0,54.0,51.0,18.0,52.0,26.0,47.0
2020-07-18 23:00:00,54.0,28.0,36.0,40.0,60.0,67.0,55.0,42.0,38.0,37.0,58.0,55.0,27.0,40.0,43.0,26.0,53.0,43.0,18.0,71.0,36.0,52.0,27.0,18.0,51.0,62.0,23.0,37.0,51.0,28.0,57.0,24.0,49.0,25.0,,22.0,76.0,25.0,39.0,51.0,29.0,63.0,62.0,59.0,17.0,34.0,17.0,39.0,17.0,54.0,46.0,43.0,54.0,57.0,65.0,27.0,21.0,45.0,36.0,34.0,49.0,23.0,55.0,38.0,32.0
2020-07-19 23:00:00,48.0,53.0,56.0,31.0,49.0,55.0,53.0,39.0,32.0,34.0,59.0,52.0,32.0,36.0,53.0,31.0,37.0,31.0,17.0,60.0,43.0,44.0,21.0,24.0,56.0,53.0,21.0,52.0,34.0,41.0,58.0,17.0,49.0,33.0,,18.0,59.0,30.0,53.0,45.0,28.0,60.0,48.0,44.0,35.0,27.0,24.0,46.0,15.0,58.0,55.0,49.0,45.0,50.0,51.0,22.0,23.0,53.0,52.0,44.0,42.0,29.0,52.0,39.0,44.0
2020-07-20 23:00:00,56.0,63.0,60.0,35.0,54.0,61.0,62.0,52.0,45.0,40.0,58.0,55.0,41.0,59.0,66.0,29.0,53.0,27.0,19.0,62.0,39.0,63.0,28.0,23.0,61.0,59.0,39.0,58.0,38.0,56.0,38.0,21.0,59.0,32.0,,16.0,64.0,29.0,37.0,52.0,22.0,66.0,50.0,60.0,26.0,35.0,24.0,46.0,20.0,65.0,65.0,55.0,47.0,55.0,64.0,29.0,26.0,56.0,56.0,61.0,44.0,42.0,52.0,41.0,60.0
2020-07-21 23:00:00,52.0,53.0,56.0,52.0,53.0,58.0,55.0,46.0,34.0,55.0,60.0,55.0,28.0,41.0,54.0,29.0,48.0,47.0,27.0,66.0,37.0,63.0,41.0,19.0,66.0,61.0,34.0,53.0,56.0,40.0,52.0,32.0,54.0,56.0,,29.0,58.0,21.0,39.0,52.0,32.0,63.0,54.0,54.0,21.0,30.0,30.0,52.0,20.0,58.0,55.0,51.0,50.0,58.0,58.0,35.0,32.0,53.0,52.0,56.0,37.0,28.0,56.0,44.0,54.0
2020-07-22 23:00:00,42.0,25.0,32.0,45.0,43.0,53.0,51.0,25.0,35.0,38.0,56.0,51.0,24.0,33.0,36.0,27.0,40.0,54.0,35.0,72.0,30.0,64.0,36.0,34.0,44.0,55.0,22.0,39.0,77.0,21.0,60.0,31.0,42.0,56.0,,25.0,55.0,19.0,54.0,51.0,26.0,63.0,49.0,53.0,30.0,33.0,18.0,40.0,23.0,53.0,45.0,35.0,41.0,55.0,49.0,32.0,20.0,47.0,30.0,59.0,43.0,26.0,54.0,38.0,44.0
2020-07-23 23:00:00,55.0,31.0,32.0,33.0,54.0,61.0,53.0,34.0,25.0,28.0,55.0,53.0,30.0,44.0,31.0,27.0,40.0,26.0,23.0,66.0,29.0,62.0,18.0,45.0,53.0,48.0,27.0,42.0,23.0,20.0,52.0,18.0,42.0,51.0,,21.0,61.0,25.0,54.0,52.0,37.0,61.0,44.0,59.0,41.0,27.0,17.0,38.0,18.0,54.0,48.0,49.0,37.0,45.0,62.0,28.0,15.0,39.0,48.0,54.0,46.0,21.0,54.0,26.0,39.0
2020-07-24 23:00:00,51.0,36.0,47.0,32.0,59.0,66.0,61.0,44.0,23.0,34.0,54.0,59.0,36.0,48.0,31.0,20.0,45.0,21.0,11.0,73.0,44.0,59.0,16.0,21.0,62.0,47.0,49.0,43.0,16.0,27.0,56.0,14.0,51.0,40.0,,16.0,66.0,37.0,54.0,49.0,22.0,62.0,54.0,57.0,38.0,30.0,18.0,37.0,17.0,60.0,49.0,56.0,51.0,52.0,61.0,19.0,21.0,51.0,54.0,52.0,53.0,31.0,55.0,26.0,55.0
2020-07-25 23:00:00,38.0,34.0,49.0,27.0,52.0,58.0,55.0,33.0,24.0,42.0,47.0,53.0,28.0,49.0,27.0,27.0,37.0,16.0,13.0,61.0,37.0,51.0,14.0,20.0,58.0,46.0,38.0,40.0,21.0,32.0,52.0,13.0,50.0,48.0,,25.0,61.0,31.0,42.0,51.0,16.0,59.0,47.0,54.0,32.0,32.0,31.0,43.0,21.0,56.0,38.0,36.0,44.0,41.0,56.0,25.0,23.0,43.0,46.0,42.0,34.0,25.0,55.0,23.0,44.0
2020-07-26 23:00:00,40.0,38.0,52.0,30.0,46.0,57.0,53.0,38.0,47.0,54.0,46.0,53.0,33.0,55.0,30.0,29.0,49.0,39.0,14.0,56.0,36.0,56.0,17.0,24.0,60.0,53.0,33.0,32.0,41.0,35.0,57.0,21.0,46.0,53.0,,26.0,55.0,28.0,53.0,37.0,37.0,53.0,49.0,53.0,52.0,25.0,29.0,27.0,25.0,52.0,40.0,39.0,41.0,51.0,50.0,21.0,23.0,44.0,44.0,55.0,40.0,32.0,45.0,31.0,54.0
2020-07-27 23:00:00,48.0,51.0,59.0,46.0,54.0,59.0,57.0,41.0,23.0,20.0,55.0,55.0,49.0,53.0,51.0,24.0,44.0,23.0,12.0,61.0,44.0,52.0,26.0,45.0,63.0,54.0,34.0,47.0,27.0,47.0,55.0,17.0,54.0,52.0,,22.0,61.0,40.0,58.0,52.0,33.0,60.0,54.0,53.0,52.0,27.0,28.0,39.0,19.0,56.0,52.0,48.0,54.0,55.0,57.0,27.0,30.0,51.0,52.0,46.0,39.0,35.0,52.0,27.0,56.0
2020-07-28 23:00:00,48.0,55.0,57.0,44.0,56.0,65.0,52.0,46.0,43.0,23.0,53.0,49.0,42.0,57.0,55.0,26.0,48.0,27.0,12.0,59.0,45.0,56.0,14.0,35.0,58.0,56.0,39.0,52.0,29.0,57.0,59.0,14.0,55.0,53.0,,17.0,68.0,36.0,59.0,55.0,33.0,59.0,55.0,60.0,40.0,26.0,33.0,41.0,19.0,61.0,55.0,50.0,50.0,58.0,60.0,19.0,32.0,51.0,55.0,42.0,48.0,26.0,58.0,24.0,55.0
2020-07-29 23:00:00,53.0,41.0,54.0,53.0,56.0,68.0,65.0,43.0,30.0,38.0,59.0,62.0,53.0,51.0,27.0,21.0,55.0,21.0,13.0,67.0,37.0,53.0,21.0,53.0,63.0,57.0,34.0,51.0,22.0,31.0,62.0,15.0,44.0,48.0,,14.0,73.0,37.0,65.0,54.0,43.0,66.0,60.0,65.0,35.0,34.0,31.0,30.0,26.0,56.0,52.0,39.0,60.0,54.0,64.0,27.0,36.0,46.0,53.0,53.0,53.0,42.0,62.0,38.0,58.0
2020-07-30 23:00:00,71.0,58.0,73.0,57.0,69.0,81.0,68.0,63.0,35.0,28.0,73.0,74.0,60.0,59.0,42.0,28.0,54.0,26.0,15.0,84.0,57.0,44.0,18.0,53.0,82.0,59.0,41.0,59.0,15.0,37.0,69.0,15.0,68.0,49.0,,17.0,74.0,47.0,71.0,56.0,52.0,73.0,70.0,83.0,52.0,40.0,27.0,34.0,31.0,70.0,68.0,61.0,72.0,73.0,74.0,25.0,35.0,58.0,64.0,55.0,62.0,53.0,67.0,52.0,69.0
2020-07-31 23:00:00,54.0,28.0,30.0,39.0,53.0,56.0,56.0,45.0,46.0,41.0,53.0,54.0,36.0,52.0,24.0,28.0,44.0,26.0,10.0,63.0,55.0,45.0,15.0,53.0,52.0,53.0,53.0,36.0,31.0,21.0,56.0,21.0,40.0,54.0,,32.0,58.0,47.0,55.0,57.0,53.0,53.0,55.0,59.0,35.0,25.0,50.0,37.0,44.0,53.0,33.0,39.0,53.0,53.0,56.0,35.0,54.0,32.0,49.0,52.0,50.0,39.0,58.0,40.0,57.0
2020-08-01 23:00:00,55.0,29.0,54.0,44.0,53.0,48.0,52.0,48.0,51.0,55.0,58.0,51.0,44.0,56.0,27.0,31.0,52.0,32.0,18.0,56.0,40.0,58.0,36.0,55.0,52.0,54.0,56.0,33.0,56.0,25.0,60.0,35.0,37.0,62.0,,45.0,52.0,46.0,64.0,47.0,54.0,54.0,43.0,55.0,40.0,37.0,48.0,32.0,53.0,54.0,47.0,43.0,53.0,52.0,52.0,45.0,48.0,40.0,52.0,55.0,48.0,29.0,55.0,20.0,46.0
2020-08-02 23:00:00,56.0,31.0,59.0,55.0,56.0,53.0,51.0,57.0,41.0,58.0,56.0,46.0,56.0,54.0,29.0,27.0,57.0,48.0,28.0,53.0,53.0,57.0,46.0,59.0,51.0,52.0,56.0,52.0,61.0,23.0,63.0,40.0,51.0,66.0,,42.0,53.0,55.0,66.0,53.0,58.0,51.0,54.0,53.0,52.0,44.0,46.0,27.0,49.0,60.0,57.0,51.0,52.0,48.0,52.0,45.0,52.0,54.0,59.0,54.0,54.0,37.0,60.0,28.0,58.0
2020-08-03 23:00:00,60.0,64.0,70.0,57.0,65.0,68.0,64.0,62.0,59.0,55.0,65.0,61.0,62.0,64.0,62.0,25.0,57.0,52.0,39.0,72.0,55.0,67.0,54.0,45.0,83.0,58.0,47.0,59.0,60.0,55.0,59.0,55.0,61.0,65.0,,40.0,67.0,58.0,59.0,58.0,50.0,65.0,61.0,71.0,57.0,41.0,43.0,32.0,26.0,71.0,62.0,60.0,61.0,60.0,63.0,35.0,44.0,66.0,65.0,69.0,59.0,53.0,69.0,30.0,61.0
2020-08-04 23:00:00,44.0,81.0,64.0,47.0,51.0,46.0,55.0,39.0,63.0,60.0,54.0,43.0,47.0,65.0,74.0,28.0,55.0,46.0,32.0,48.0,50.0,79.0,35.0,36.0,50.0,60.0,60.0,68.0,42.0,58.0,30.0,45.0,59.0,58.0,,47.0,52.0,46.0,39.0,58.0,29.0,49.0,40.0,52.0,36.0,39.0,54.0,39.0,43.0,69.0,68.0,37.0,37.0,56.0,40.0,42.0,41.0,74.0,68.0,80.0,35.0,47.0,66.0,25.0,62.0
